listing_id,name,host_id,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,listing_url,accommodates (groups)
29772193,"Amsterdam: supermooi tweekamer-appartement",39681440,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",135,1,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/29772193","2"
29812426,"Spacious Amsterdam Apartment | Old West Jordaan",1031821,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",140,1,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/29812426","2"
29842607,"Cosy apartment Ten Katestraat - Hallen",208069067,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",75,1,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/29842607","2"
29842906,"Amsterdam dream",224451780,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",92,1,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/29842906","2"
30064106,"modern apartment with stunning views from  balcony",225926620,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",150,1,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/30064106","2"
30220744,"Amazing luxury apartment Museum District/Pijp area",221095047,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",130,1,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/30220744","2"
30280678,"Beautiful apartment near City Centre + Breakfast!!",227422060,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",136,1,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/30280678","2"
4611926,"Big room in beautiful apartment in the center!",17548755,"Apartment","Private room",2,1,1,1,"Real Bed",68,1,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/4611926","2"
5994414,"Stay Between Jordaan & Vondelpark",4214805,"Apartment","Private room",2,1,1,1,"Real Bed",100,1,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/5994414","2"
6406841,"Room with private bathroom",3763801,"Apartment","Private room",2,1,1,1,"Real Bed",105,1,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/6406841","2"
7200210,"Big bedroom / with toys",37701543,"Apartment","Shared room",2,1,1,1,"Real Bed",65,1,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/7200210","2"
7604965,"Nice room with balcony",17043945,"Apartment","Private room",2,1,1,1,"Real Bed",40,1,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/7604965","2"
7750670,"Cozy room in apartment near centre!",40579613,"Apartment","Private room",2,1,1,1,"Real Bed",65,1,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/7750670","2"
8643316,"Nice room in beautiful apartment",45437640,"Apartment","Private room",2,1,1,1,"Real Bed",70,1,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/8643316","2"
8879262,"cosy appartment",15553129,"Apartment","Private room",2,1,1,1,"Real Bed",40,1,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/8879262","2"
9176228,"Large Room in Modern Appartment",12563886,"Apartment","Private room",2,1,1,1,"Real Bed",130,1,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/9176228","2"
11468792,"Nice room in spacious appartment",13774294,"Apartment","Private room",2,1,1,1,"Real Bed",60,1,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/11468792","2"
15053415,"Prive room near Centre/Vondelpark/Museum district",24975844,"Apartment","Private room",2,1,1,1,"Real Bed",80,1,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/15053415","2"
19015583,"Private room in bright, newly renovated apartment",86347015,"Apartment","Private room",2,1,1,1,"Real Bed",60,1,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/19015583","2"
19210204,"Heerlijk appartement in hartje centrum!",1354111,"Apartment","Private room",2,1,1,1,"Real Bed",100,1,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/19210204","2"
19428090,"Lovely room with a balcony",58491033,"Apartment","Private room",2,1,1,1,"Real Bed",105,1,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/19428090","2"
21021559,"Room near Vondelpark in a very cozy apartment",38672944,"Apartment","Private room",2,1,1,1,"Real Bed",60,1,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/21021559","2"
22524025,"Private in the Pijp",33755999,"Apartment","Private room",2,1,1,1,"Real Bed",75,1,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/22524025","2"
22588617,"1 bedroom apartment in Albert Cuyp Market",36240248,"Apartment","Private room",2,1,1,1,"Real Bed",65,1,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/22588617","2"
25716525,"Bright & charming with a lovely canal view",189684909,"Apartment","Private room",2,1,1,1,"Real Bed",100,1,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/25716525","2"
26559559,"Super cosy room in central flat in Amsterdam",199714347,"Apartment","Private room",2,1,1,1,"Real Bed",150,1,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/26559559","2"
26710239,"Lovely room with the typical Amsterdam view.",200229360,"Apartment","Private room",2,1,1,1,"Real Bed",110,1,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/26710239","2"
27100694,"Amsterdam apartment near Vondelpark",56196933,"Apartment","Private room",2,1,1,1,"Real Bed",57,1,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/27100694","2"
27700334,"Double Bedroom in Nieuw-West near Schiphol airport",29008712,"Apartment","Private room",2,1,1,1,"Real Bed",110,1,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/27700334","2"
28514118,"Beautiful, cozy room in the heart of Amsterdam",1816777,"Apartment","Private room",2,1,1,1,"Real Bed",75,1,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/28514118","2"
28801989,"Cosy room for 2 in cosy apartment near center",60173392,"Apartment","Private room",2,1,1,1,"Real Bed",110,1,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/28801989","2"
29602642,"Apartment in De Pijp ( center)",191572998,"Apartment","Private room",2,1,1,1,"Real Bed",50,1,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/29602642","2"
29652491,"Private room in spacious apartment in 'de Pijp'",72739723,"Apartment","Private room",2,1,1,1,"Real Bed",69,1,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/29652491","2"
29675632,"Lovely bedroom in modern appartment with Garden",38336750,"Apartment","Private room",2,1,1,1,"Real Bed",65,1,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/29675632","2"
29825641,"Private room in Apartment next to the Vondelpark",224339950,"Apartment","Private room",2,1,1,1,"Real Bed",115,1,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/29825641","2"
29842572,"Double room 5min walk to Dam Square",223495019,"Apartment","Private room",2,1,1,1,"Real Bed",80,1,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/29842572","2"
30123407,"18m2 light and spacious room in The Pijp",17139224,"Apartment","Private room",2,1,1,1,"Real Bed",95,1,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/30123407","2"
30175743,"COMFY ROOM &  little garden in the Pijp",225913508,"Apartment","Private room",2,1,1,1,"Real Bed",88,1,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/30175743","2"
6153493,"Spacious and light room available, breakfast incl.",4438310,"Apartment","Private room",2,1,1,1,"Real Bed",50,2,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/6153493","2"
11570811,"Spacious appartement in Amsterdam",61137741,"Apartment","Private room",2,1,1,1,"Real Bed",100,2,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/11570811","2"
12228450,"Cute room & great location",9137095,"Apartment","Private room",2,1,1,1,"Real Bed",60,2,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/12228450","2"
13314104,"Spacious room for rent in Amsterdam-Noord",75134548,"Apartment","Private room",2,1,1,1,"Real Bed",45,2,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/13314104","2"
14310818,"Much more than a single room",24705826,"Apartment","Private room",2,1,1,1,"Real Bed",195,2,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/14310818","2"
16142970,"Beautiful City Centre Garden independent Room",5785909,"Apartment","Private room",2,1,1,1,"Real Bed",140,2,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/16142970","2"
18036721,"Spacious Room with view in Amsterdam",32496936,"Apartment","Private room",2,1,1,1,"Real Bed",50,2,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/18036721","2"
18366981,"Room in creative and vibrant area (de Pijp)",127167675,"Apartment","Private room",2,1,1,1,"Real Bed",65,2,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/18366981","2"
18890761,"Spacious Double Room by Vondelpark & City Centre",31742956,"Apartment","Private room",2,1,1,1,"Real Bed",99,2,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/18890761","2"
19091528,"Private Room in Amsterdam, Duivendrecht.",82848489,"Apartment","Private room",2,1,1,1,"Real Bed",75,2,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/19091528","2"
19906024,"Lovely bright apartment in the centre of Amsterdam",17209097,"Apartment","Private room",2,1,1,1,"Real Bed",145,2,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/19906024","2"
21894945,"Spacious Master Bedroom in Trendy De Pijp",128185929,"Apartment","Private room",2,1,1,1,"Real Bed",145,2,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/21894945","2"
22316089,"Cozy room in the lively Amsterdam-East area |1-2P|",163149124,"Apartment","Private room",2,1,1,1,"Real Bed",50,2,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/22316089","2"
23198903,"Cosy apartment near the Jordaan",2621986,"Apartment","Private room",2,1,1,1,"Real Bed",49,2,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/23198903","2"
28048761,"Cozy room close to city center - Great location",38743697,"Apartment","Private room",2,1,1,1,"Real Bed",65,2,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/28048761","2"
28249380,"Quiet 55m apartment with shared toilet and kitchen",41607873,"Apartment","Private room",2,1,1,1,"Real Bed",120,2,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/28249380","2"
29677216,"Air B'n'Bud in Amsterdam for Cannabis & Cat Lovers",29514830,"Apartment","Private room",2,1,1,1,"Real Bed",79,2,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/29677216","2"
870342,"*Comfortable apartment close to city center*",1314991,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",110,2,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/870342","2"
2013769,"Lovely apartment - Amsterdam West",10359419,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",127,2,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/2013769","2"
2382064,"Last Minute to Amsterdam in February",8122713,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",95,2,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/2382064","2"
2880862,"Cozy and comfortable apartment",3678041,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",100,2,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/2880862","2"
2966887,"Clean and bright apartment",10806317,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",150,2,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/2966887","2"
2983689,"Charming apartment at river IJ",15216167,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",129,2,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/2983689","2"
3070487,"Quaint & Cozy in Amsterdam South!",3765319,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",100,2,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/3070487","2"
3577411,"ENJOY THE JORDAN/AMSTERDAM!",12965030,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",190,2,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/3577411","2"
3708658,"Roof top terrace apartment in trendy AmsterdamWest",18918001,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",165,2,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/3708658","2"
7641255,"Lovely, clean, cosy apartm. in trendy OudWest",33805168,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",110,2,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/7641255","2"
7813308,"Bright apartment with garden",39495600,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",70,2,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/7813308","2"
8104457,"Lovely apartment near Vondelpark",9355291,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",120,2,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/8104457","2"
8222359,"Spacious apt nearby Vondelpark 80m2",43008971,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",139,2,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/8222359","2"
8263224,"Cosy & trendy apartment in East",16819005,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",100,2,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/8263224","2"
8501567,"Cozy & bright appt in Amst",4077809,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",95,2,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/8501567","2"
8764643,"Nice bright apartment with garden",24685718,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",100,2,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/8764643","2"
9586659,"A sunny and central apartment!",49621353,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",203,2,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/9586659","2"
10136640,"Appartement, Oud-West (Old-west)",52020496,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",150,2,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/10136640","2"
10513107,"Modern, spacious loft with rooftop in hip area!",25356103,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",99,2,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/10513107","2"
11841957,"Cozy & bright apartment near Vondelpark | 2P",33770076,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",70,2,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/11841957","2"
12332987,"Modern apartment, fully equiped",3844421,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",110,2,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/12332987","2"
12509835,"Rustic cosy apmt near Vondelpark",11702670,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",100,2,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/12509835","2"
13027353,"Modern apartment near Dam square",19851771,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",300,2,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/13027353","2"
13277635,"Apartment close to centre, Westerpark and Jordaan",47913096,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",104,2,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/13277635","2"
13953554,"Cosy double floored apartment in city centre",7542294,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",90,2,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/13953554","2"
14175011,"Lovely and spacious apartment - central location",10191578,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",129,2,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/14175011","2"
14207243,"Royal Apartment across Museumsquare",17323291,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",165,2,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/14207243","2"
14260961,"Charming Ensuite Canalview apartment in Oud-West",43404904,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",120,2,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/14260961","2"
14448324,"De pijp",28450582,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",120,2,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/14448324","2"
14608838,"GREAT APARTMENT IN THE CITY CENTRE OF AMSTERDAM",9052751,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",125,2,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/14608838","2"
14928633,"Lovely apt with garden in trendy â€˜the Pijpâ€™",93860679,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",109,2,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/14928633","2"
15563308,"New and spacious appartment in West",67623112,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",100,2,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/15563308","2"
15815673,"Small centre apartment",3115733,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",110,2,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/15815673","2"
16447799,"Luxurious, cosy and renovated apt. near Vondelpark",60471615,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",130,2,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/16447799","2"
16982844,"Very nice apartment (80m2) near the city center",3902048,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",120,2,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/16982844","2"
17133014,"Spacious & rustic apt. with 2 cats in A'dam West",115164187,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",120,2,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/17133014","2"
17148409,"Cosy&light home with Canal view",15722365,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",120,2,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/17148409","2"
17694734,"Spacious apartment close to the Anne Frank House!",3766267,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",130,2,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/17694734","2"
18045395,"Cozy appartment, canal-house near Vondelpark",24124891,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",150,2,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/18045395","2"
18203305,"Appartement Amsterdam Zuid (Buitenveldert)",72734933,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",150,2,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/18203305","2"
18496018,"Great garden apartment in the heart of De Pijp",41878834,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",129,2,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/18496018","2"
18625789,"Comfortable apartment at popular Indische Buurt",60310213,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",110,2,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/18625789","2"
18686255,"Charming, city appartment for 2",29913047,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",150,2,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/18686255","2"
18746453,"Authentic 2P apartment near Jordaan | City Centre",130403587,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",100,2,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/18746453","2"
18903328,"Bright + Clean + Central = STAY A WEEK",116520729,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",130,2,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/18903328","2"
18930480,"De Clercqstraat",41188526,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",80,2,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/18930480","2"
19138139,"Warm, clean, light apartment on perfect location!",11967880,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",119,2,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/19138139","2"
19188524,"Apartment in Amsterdam West!",106148164,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",95,2,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/19188524","2"
19751149,"Stylish maisonette apartment and lush roof terrace",25593019,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",200,2,100,10,10,10,10,10,10,"https://www.airbnb.com/rooms/19751149","2"
